,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-06-04 23:17:54.000,2022-06-04 23:11:41,5781.0,20.0,1208.0,233.0,566.0,1331.0,8464.0,,,33.0,178.0,42,True,psutil,conda-forge/psutil,,206.0,173393.0,173393.0,https://pypi.org/project/psutil,55790337.0,55958571.0,https://anaconda.org/conda-forge/psutil,2022-05-20 23:41:36.748,12449354.0,1.0,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,Main repository for the Sphinx documentation builder.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2022-06-15 21:15:11.000,2022-06-13 17:09:16,19338.0,387.0,1594.0,137.0,4524.0,5084.0,4663.0,2022-06-02 18:17:47,5.0.1,81.0,735.0,42,False,sphinx,conda-forge/sphinx,['sphinx'],922.0,205333.0,205333.0,https://pypi.org/project/sphinx,6532332.0,6609474.0,https://anaconda.org/conda-forge/sphinx,2022-06-02 20:48:34.204,5400008.0,1.0,,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-06-15 18:22:46.000,2022-04-04 01:25:49,1924.0,17.0,1084.0,203.0,469.0,548.0,22213.0,2022-04-04 17:56:45,4.64.0,102.0,112.0,41,True,tqdm,conda-forge/tqdm,,283.0,294390.0,294390.0,https://pypi.org/project/tqdm,39092912.0,39261482.0,https://anaconda.org/conda-forge/tqdm,2022-04-04 05:55:15.707,12124572.0,1.0,9038.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-06-04 02:59:24.882926,2.0,4029.0,,,,,,,,,
13,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-06-08 16:02:26.000,2022-05-17 22:22:08,1647.0,19.0,1943.0,228.0,1017.0,1561.0,14350.0,2022-03-26 19:55:09,1.3.0,23.0,217.0,41,True,mkdocs,conda-forge/mkdocs,['mkdocs'],120.0,22146.0,22146.0,https://pypi.org/project/mkdocs,908734.0,911182.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,181174.0,1.0,,,,,,,,,,,,,,,,
14,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,,2012-12-07 13:30:23.000,2022-06-16 09:51:45.000,2022-06-16 09:51:45,10303.0,178.0,2124.0,215.0,5160.0,5686.0,13243.0,,,39.0,570.0,41,False,mypy,conda-forge/mypy,,2072.0,77324.0,77324.0,https://pypi.org/project/mypy,16076367.0,16110752.0,https://anaconda.org/conda-forge/mypy,2022-06-07 00:24:49.112,1891217.0,1.0,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-06-16 13:07:30.010,2022-06-16 10:57:41,4341.0,222.0,2220.0,96.0,1903.0,1418.0,10022.0,2022-06-16 09:34:53,8.3.6,116.0,156.0,41,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],6.0,14172.0,14172.0,https://pypi.org/project/mkdocs-material,968033.0,970837.0,https://anaconda.org/conda-forge/mkdocs-material,2022-06-16 13:07:30.010,103781.0,1.0,,,,,,,,,,,,,,,,
16,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-06-16 14:25:31.000,2022-06-16 09:51:00,13516.0,87.0,1941.0,473.0,561.0,3618.0,7037.0,2022-05-16 07:55:33,5.0.1,58.0,162.0,41,True,robotframework,conda-forge/robotframework,,190.0,5462.0,5462.0,https://pypi.org/project/robotframework,1139554.0,1141085.0,https://anaconda.org/conda-forge/robotframework,2022-05-17 12:50:09.371,80922.0,1.0,539.0,,,,,,,,,,,,,,,
17,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-06-15 15:52:58.000,2022-06-13 22:47:43,2236.0,65.0,542.0,77.0,910.0,1465.0,8282.0,2022-05-05 13:57:04,2.19.0,84.0,139.0,40,True,pre-commit,conda-forge/pre-commit,,16.0,51699.0,51699.0,https://pypi.org/project/pre-commit,5644712.0,5686975.0,https://anaconda.org/conda-forge/pre-commit,2022-05-05 15:59:45.040,1394542.0,1.0,71139.0,,,,,,,,,,,,,,,
18,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-05-27 17:57:18.000,2022-05-20 06:58:02,3909.0,24.0,452.0,39.0,846.0,1014.0,4934.0,2021-11-09 05:43:22,5.10.1,98.0,262.0,38,True,isort,conda-forge/isort,,77.0,248495.0,248495.0,https://pypi.org/project/isort,23728598.0,23773849.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3212842.0,2.0,,,,,,,,,,,,,,,,
19,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-06-14 07:11:04.000,2022-06-14 07:11:03,2079.0,11.0,404.0,41.0,1016.0,1290.0,2826.0,2022-03-03 22:35:29,4.0.0b1,56.0,259.0,38,True,tox,conda-forge/tox,['pytest'],57.0,59187.0,59187.0,https://pypi.org/project/tox,5210648.0,5218846.0,https://anaconda.org/conda-forge/tox,2022-04-11 14:06:18.755,467330.0,1.0,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-06-16 13:31:35.000,2022-06-15 23:18:53,2370.0,308.0,1616.0,176.0,1735.0,2904.0,20152.0,2022-02-10 21:33:54,1.1.13,100.0,370.0,37,True,poetry,conda-forge/poetry,,952.0,,,https://pypi.org/project/poetry,6926673.0,7181659.0,https://anaconda.org/conda-forge/poetry,2022-04-23 22:29:58.092,463885.0,1.0,12454145.0,,,,,,,,,,,,,,,
21,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-06-14 17:23:40.000,2022-06-14 17:23:08,626.0,36.0,520.0,116.0,64.0,551.0,11987.0,2022-01-29 13:50:01,0.6.0,18.0,36.0,37,True,loguru,conda-forge/loguru,,51.0,18973.0,18973.0,https://pypi.org/project/loguru,5742266.0,5755118.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,514102.0,1.0,,,,,,,,,,,,,,,,
22,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,,2013-03-10 13:51:19.000,2022-06-15 20:12:17.466,2022-06-15 09:25:19,12230.0,468.0,489.0,67.0,2100.0,1223.0,5966.0,2022-06-15 09:25:48,hypothesis-python-6.47.3,597.0,283.0,37,False,hypothesis,conda-forge/hypothesis,,49.0,12961.0,12961.0,https://pypi.org/project/hypothesis,2798704.0,2879902.0,https://anaconda.org/conda-forge/hypothesis,2022-06-15 20:12:17.466,5765124.0,1.0,,,,,,,,,,,,,,,,
23,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-06-15 12:48:33.000,2022-06-02 08:11:35,1417.0,41.0,282.0,49.0,811.0,522.0,1253.0,2022-05-10 15:03:44,1.5.12,100.0,132.0,37,True,sentry-sdk,conda-forge/sentry-sdk,,128.0,21586.0,21586.0,https://pypi.org/project/sentry-sdk,18475265.0,18479519.0,https://anaconda.org/conda-forge/sentry-sdk,2022-05-10 18:24:34.709,178146.0,1.0,4724.0,,,,,,,,,,,,,,,
24,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2022-06-12 08:11:51.000,2022-06-12 08:11:46,4307.0,60.0,1281.0,495.0,529.0,1267.0,20645.0,2022-04-16 07:01:10,3.2.5,28.0,155.0,36,False,glances,conda-forge/glances,,226.0,457.0,457.0,https://pypi.org/project/glances,296599.0,298707.0,https://anaconda.org/conda-forge/glances,2022-05-26 17:35:10.923,157471.0,1.0,787.0,,,,,,,,,,,,,,,
25,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,,2012-02-19 23:12:30.000,2022-05-13 10:31:54.000,2022-05-13 10:31:54,8266.0,4.0,443.0,113.0,555.0,1258.0,5160.0,,,20.0,150.0,36,False,jedi,conda-forge/jedi,,40.0,204206.0,204206.0,https://pypi.org/project/jedi,17941903.0,18082905.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,9588152.0,1.0,,,,,,,,,,,,,,,,
26,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-06-15 08:03:59.000,2022-06-15 08:03:59,22860.0,177.0,1433.0,204.0,5094.0,768.0,4841.0,2022-03-06 14:14:09,3.5.0,54.0,817.0,36,True,buildbot,conda-forge/buildbot,,642.0,282.0,282.0,https://pypi.org/project/buildbot,79215.0,81365.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,55633.0,1.0,27289.0,,,,,,,,,,,,,,,
27,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2022-06-14 14:48:49.000,2022-06-14 14:48:46,1295.0,16.0,600.0,122.0,415.0,564.0,4609.0,2017-10-25 15:35:12,1.7.1,8.0,131.0,36,True,pycodestyle,conda-forge/pycodestyle,,92.0,223220.0,223220.0,https://pypi.org/project/pycodestyle,26300566.0,26362039.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4426116.0,1.0,,,,,,,,,,,,,,,,
28,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-06-13 19:19:18.000,2022-06-13 17:21:44,1263.0,29.0,430.0,59.0,318.0,417.0,4232.0,2022-03-04 07:36:57,1.7.4,11.0,152.0,36,True,bandit,conda-forge/bandit,,145.0,13677.0,13677.0,https://pypi.org/project/bandit,2597641.0,2601523.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,143418.0,1.0,316.0,,,,,,,,,,,,,,,
29,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,,2014-09-13 17:06:24.000,2022-06-14 00:18:38.000,2022-06-14 00:18:37,2226.0,33.0,202.0,30.0,221.0,1359.0,2096.0,,,26.0,161.0,36,False,flake8,conda-forge/flake8,,24.0,262892.0,262892.0,https://pypi.org/project/flake8,18094454.0,18153826.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4274839.0,1.0,,,,,,,,,,,,,,,,
30,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-06-09 13:25:42.238,2022-06-01 10:49:13,1043.0,10.0,254.0,30.0,488.0,376.0,1279.0,2022-06-01 11:37:12,4.0.1,24.0,107.0,36,True,twine,conda-forge/twine,,37.0,65244.0,65244.0,https://pypi.org/project/twine,3313363.0,3320252.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,482265.0,1.0,,1.0,,,,,,,,,,,,,,
31,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-04-21 19:11:05.000,2022-03-01 23:11:32,1205.0,,827.0,215.0,258.0,397.0,12597.0,,,24.0,136.0,35,True,yapf,conda-forge/yapf,,345.0,33305.0,33305.0,https://pypi.org/project/yapf,1851805.0,1866272.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1041665.0,2.0,,,,,,,,,,,,,,,,
32,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-06-15 21:18:19.000,2022-06-15 21:18:18,5103.0,361.0,449.0,76.0,396.0,2891.0,8081.0,2022-06-12 04:05:10,1.1.254,100.0,77.0,35,True,,,,4.0,282.0,282.0,,,368378.0,,,,1.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,368378.0,,,,,,
33,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-06-15 09:39:29.000,2022-06-12 21:07:21,532.0,12.0,151.0,26.0,266.0,381.0,1141.0,,,12.0,82.0,35,True,pyflakes,conda-forge/pyflakes,,62.0,136059.0,136059.0,https://pypi.org/project/pyflakes,18757296.0,18816305.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4248660.0,1.0,,,,,,,,,,,,,,,,
34,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-06-16 14:11:44.000,2022-06-15 19:00:40,8400.0,94.0,1672.0,232.0,1966.0,4274.0,9237.0,2022-05-17 18:40:31,5.1,38.0,433.0,34,True,pyinstaller,conda-forge/pyinstaller,,267.0,,,https://pypi.org/project/pyinstaller,865421.0,876856.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,319628.0,1.0,728159.0,,,,,,,,,,,,,,,
35,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,1.0,265.0,67.0,197.0,341.0,4080.0,2021-10-24 07:01:21,1.6.0,19.0,53.0,34,True,autopep8,conda-forge/autopep8,,95.0,121659.0,121659.0,https://pypi.org/project/autopep8,3062923.0,3072923.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,720017.0,3.0,,,,,,,,,,,,,,,,
36,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-06-16 14:09:34.000,2022-06-16 14:09:34,7441.0,1013.0,835.0,71.0,2709.0,3539.0,4042.0,2022-06-15 06:45:08,2.14.2,47.0,459.0,34,True,pylint,conda-forge/pylint,,711.0,,,https://pypi.org/project/pylint,11718292.0,11759200.0,https://anaconda.org/conda-forge/pylint,2022-06-16 10:47:39.926,2863561.0,2.0,,,,,,,,,,,,,,,,
37,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-06-13 07:14:13.000,2022-06-13 07:14:11,2065.0,41.0,328.0,25.0,1422.0,923.0,1914.0,2022-03-11 19:01:02,0.16.1,53.0,169.0,34,True,wemake-python-styleguide,,,85.0,1463.0,1463.0,https://pypi.org/project/wemake-python-styleguide,180059.0,180059.0,,,,2.0,,,,,,,,,,,,,,,,
38,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-05-30 22:32:32.000,2022-05-30 22:32:30,482.0,17.0,102.0,33.0,175.0,106.0,1378.0,2022-01-28 11:41:08,3.7.0,33.0,55.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],13.0,27363.0,27363.0,https://pypi.org/project/pytest-mock,6517401.0,6538937.0,https://anaconda.org/conda-forge/pytest-mock,2022-04-22 11:27:41.799,1529124.0,1.0,,,,,,,,,,,,,,,,
39,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-05-27 11:01:53.000,2022-02-02 17:53:26,870.0,,169.0,33.0,212.0,212.0,1254.0,,,18.0,74.0,34,True,pytest-cov,conda-forge/pytest-cov,['pytest'],114.0,130931.0,130931.0,https://pypi.org/project/pytest-cov,15945671.0,16018710.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5477941.0,1.0,,,,,,,,,,,,,,,,
40,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2022-06-16 02:46:36.000,2022-06-14 19:31:58,553.0,14.0,178.0,28.0,314.0,186.0,397.0,2021-11-18 00:41:06,21.3,15.0,78.0,34,False,packaging,conda-forge/packaging,,57.0,385378.0,385378.0,https://pypi.org/project/packaging,104608151.0,104833018.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,16189660.0,1.0,370.0,,,,,,,,,,,,,,,
41,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,,2012-10-15 22:08:03.000,2022-06-16 13:48:13.000,2022-06-16 13:48:13,15938.0,68.0,1131.0,194.0,3074.0,7196.0,4705.0,2022-05-19 16:57:03,4.13.0,100.0,387.0,33,False,conda,conda-forge/conda,,1252.0,,,https://pypi.org/project/conda,78991.0,481618.0,https://anaconda.org/conda-forge/conda,2022-05-31 19:06:17.033,28183909.0,2.0,,,,,,,,,,,,,,,,
42,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-06-14 23:29:50.000,2022-06-07 20:06:03,3558.0,15.0,312.0,93.0,215.0,375.0,3614.0,,,18.0,57.0,33,True,invoke,conda-forge/invoke,,273.0,12157.0,12157.0,https://pypi.org/project/invoke,2875048.0,2883455.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,622173.0,2.0,,,,,,,,,,,,,,,,
43,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-05-20 13:08:50.000,2022-02-06 17:21:56,216.0,,176.0,24.0,64.0,47.0,1272.0,2021-07-27 23:08:24,2.0.2,6.0,50.0,33,True,python-json-logger,conda-forge/python-json-logger,,31.0,26126.0,26126.0,https://pypi.org/project/python-json-logger,8022769.0,8043087.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1259730.0,2.0,,,,,,,,,,,,,,,,
44,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,98.0,21.0,64.0,189.0,769.0,2022-01-05 13:43:27,4.0.0,41.0,40.0,33,True,progressbar2,conda-forge/progressbar2,,14.0,18611.0,18611.0,https://pypi.org/project/progressbar2,10614678.0,10621834.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,484736.0,2.0,1676.0,,,,,,,,,,,,,,,
45,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-06-13 15:22:50.000,2022-06-13 15:22:36,2872.0,61.0,2426.0,382.0,821.0,1445.0,27666.0,2022-05-29 16:52:46,2.3.1,57.0,370.0,32,True,pyenv,,,31.0,,,https://pypi.org/project/pyenv,7403.0,7403.0,,,,2.0,,,,,,,,,,,,,,,,
