,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
46,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-07-01 13:12:01.000,2022-06-22 16:57:16,556.0,31.0,105.0,17.0,61.0,72.0,1330.0,,,12.0,76.0,33,True,tabulate,conda-forge/tabulate,,56.0,80814.0,80814.0,https://pypi.org/project/tabulate,37931229.0,37967873.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2711708.0,2.0,,,,,,,,,,,,,,,,
47,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-07-27 21:08:14.000,2022-07-27 21:08:14,2883.0,60.0,2470.0,384.0,832.0,1458.0,28138.0,2022-06-30 13:07:06,2.3.2,58.0,374.0,32,True,pyenv,,,32.0,,,https://pypi.org/project/pyenv,7539.0,7539.0,,,,2.0,,,,,,,,,,,,,,,,
48,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,295.0,107.0,254.0,168.0,8715.0,2022-05-17 00:32:44,0.3.12,18.0,29.0,32,True,py-spy,conda-forge/py-spy,,82.0,295.0,295.0,https://pypi.org/project/py-spy,993471.0,1004477.3333333334,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,323002.0,2.0,9451.0,,,,,,,,,2.0,py-spy,https://crates.io/crates/py-spy,957.3333333333334,400698.0,,
49,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-06-28 09:59:45.000,2021-09-14 17:41:07,402.0,,898.0,173.0,139.0,211.0,6940.0,,,11.0,51.0,32,True,pyautogui,conda-forge/pyautogui,,359.0,16035.0,16035.0,https://pypi.org/project/pyautogui,489623.0,492432.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,157324.0,2.0,,,,,,,,,,,,,,,,
50,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-07-27 22:36:53.000,2022-07-27 16:45:50,545.0,42.0,591.0,106.0,601.0,728.0,6656.0,2022-07-22 06:49:29,1.24.0,56.0,24.0,32,True,playwright,,,26.0,1525.0,1525.0,https://pypi.org/project/playwright,352399.0,352399.0,,,,2.0,,,,,,,,,,,,,,,,
51,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-07-28 00:26:50.000,2022-07-28 00:25:09,12053.0,660.0,367.0,110.0,304.0,223.0,5991.0,2022-04-20 04:09:58,0.9.11,10.0,206.0,32,True,pyre-check,,,85.0,,,https://pypi.org/project/pyre-check,87978.0,87978.0,,,,2.0,,,,,,,,,,,,,,,,
52,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2022-07-28 10:13:23.000,2022-07-28 10:13:20,3480.0,80.0,186.0,39.0,30.0,756.0,1663.0,2022-07-28 10:02:36,7.6.0,100.0,22.0,32,False,pyarmor,,,8.0,473.0,473.0,https://pypi.org/project/pyarmor,566951.0,566951.0,,,,2.0,,,,,,,,,,,,,,,,
53,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-07-26 23:44:43.000,2022-07-26 23:44:39,8257.0,379.0,259.0,57.0,874.0,2695.0,1475.0,2022-02-15 17:54:05,4.3.0,14.0,141.0,32,True,scons,conda-forge/scons,,621.0,,,https://pypi.org/project/scons,203684.0,208568.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,311997.0,2.0,438.0,,,,,,,,,,,,,,,
54,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-29 06:17:38.000,2022-04-05 09:33:19,724.0,,171.0,22.0,302.0,209.0,922.0,2021-05-17 20:36:28,6.1.1,13.0,81.0,32,True,pydocstyle,conda-forge/pydocstyle,,89.0,29807.0,29807.0,https://pypi.org/project/pydocstyle,2330193.0,2341118.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,786654.0,2.0,57.0,,,,,,,,,,,,,,,
55,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,98.0,21.0,64.0,189.0,775.0,2022-01-05 13:43:27,4.0.0,41.0,40.0,32,True,progressbar2,conda-forge/progressbar2,,14.0,19866.0,19866.0,https://pypi.org/project/progressbar2,12555971.0,12563570.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,522459.0,2.0,1679.0,,,,,,,,,,,,,,,
56,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-07-26 19:05:13.000,2022-07-26 19:05:12,1739.0,38.0,455.0,102.0,786.0,731.0,6081.0,2022-06-30 09:23:47,6.8.0,54.0,169.0,31,True,pip-tools,conda-forge/pip-tools,,106.0,,,https://pypi.org/project/pip-tools,7993149.0,7994774.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,43891.0,2.0,,,,,,,,,,,,,,,,
57,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2022-07-27 13:13:44.000,2022-07-19 15:45:06,1172.0,13.0,193.0,46.0,238.0,157.0,2430.0,2022-07-19 14:27:35,2022.1.2,11.0,85.0,31,False,pudb,conda-forge/pudb,,128.0,3240.0,3240.0,https://pypi.org/project/pudb,169968.0,171857.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,136020.0,1.0,,,,,,,,,,,,,,,,
58,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-07-23 14:34:20.000,2022-07-23 14:34:08,1466.0,13.0,151.0,50.0,157.0,211.0,1421.0,,,10.0,63.0,31,True,doit,conda-forge/doit,,64.0,1002.0,1002.0,https://pypi.org/project/doit,309073.0,311057.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,109159.0,2.0,,,,,,,,,,,,,,,,
59,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,369.0,47.0,261.0,462.0,1352.0,,,1.0,95.0,31,False,nose,conda-forge/nose,,399.0,127719.0,127719.0,https://pypi.org/project/nose,5278128.0,5309375.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2312303.0,2.0,,,,,,,,,,,,,,,,
60,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-07-26 15:07:10.000,2022-07-26 15:07:09,460.0,13.0,180.0,6.0,204.0,145.0,474.0,2021-11-11 20:59:17,3.3.1,28.0,64.0,31,True,coveralls,conda-forge/coveralls,['pytest'],7.0,22371.0,22371.0,https://pypi.org/project/coveralls,530698.0,541514.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,713917.0,2.0,,,,,,,,,,,,,,,,
61,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-07-27 03:35:05.000,2021-10-23 09:17:21,311.0,,295.0,59.0,123.0,94.0,4410.0,2021-10-23 09:23:42,0.4.11,4.0,51.0,30,True,pipreqs,conda-forge/pipreqs,,100.0,11792.0,11792.0,https://pypi.org/project/pipreqs,232860.0,233246.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,27039.0,2.0,,,,,,,,,,,,,,,,
62,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-07-19 03:46:20.000,2022-04-28 17:39:04,1348.0,,1498.0,157.0,592.0,543.0,4142.0,,,15.0,109.0,30,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],146.0,16.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2298899.0,2335022.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2564797.0,2.0,,,,,,,,,,,,,,,,
63,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-07-26 15:35:03.000,2022-07-01 21:32:54,6351.0,327.0,169.0,57.0,109.0,206.0,3930.0,2022-06-05 23:21:25,pyoxidizer/0.22.0,19.0,46.0,30,True,pyoxidizer,,,283.0,144.0,144.0,https://pypi.org/project/pyoxidizer,2022.0,2143.0,,,,2.0,3653.0,,,,,,,,,4.0,,,,,,
64,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-07-27 07:22:50.000,2022-07-27 07:21:54,1199.0,75.0,217.0,57.0,963.0,765.0,2128.0,2022-07-27 07:24:02,2.1.102,100.0,106.0,30,True,pex,,,130.0,,,https://pypi.org/project/pex,416384.0,451122.0,,,,2.0,1007419.0,,,,,,,,,,,,,,,
65,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,27.0,160.0,16.0,335.0,383.0,611.0,2022-06-20 18:54:02,4.34.0,41.0,103.0,30,False,breathe,conda-forge/breathe,,131.0,7130.0,7130.0,https://pypi.org/project/breathe,287736.0,292756.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,344849.0,2.0,353.0,,,,,,,,,,,,,,,
66,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-07-25 19:19:43.000,2022-07-11 13:18:52,1347.0,64.0,158.0,23.0,334.0,341.0,606.0,2022-07-11 12:26:57,7.0.5,49.0,107.0,30,True,setuptools_scm,conda-forge/setuptools_scm,,79.0,,,https://pypi.org/project/setuptools_scm,16793006.0,16807292.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-11 20:49:26.454,1085749.0,3.0,,,,,,,,,,,,,,,,
67,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-07-19 10:08:15.000,2022-04-12 08:30:29,619.0,,104.0,17.0,171.0,159.0,517.0,2022-03-26 22:16:11,2.5.3,23.0,64.0,30,True,pylint-django,conda-forge/pylint-django,['pylint'],36.0,18327.0,18327.0,https://pypi.org/project/pylint-django,717905.0,719293.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,98171.0,2.0,212.0,,,,,,,,,,,,,,,
68,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2022-07-25 22:19:46.000,2022-07-17 11:28:12,387.0,3.0,177.0,19.0,237.0,188.0,511.0,2022-07-04 14:37:44,3.1.1,19.0,45.0,30,False,pytest-html,conda-forge/pytest-html,['pytest'],97.0,22446.0,22446.0,https://pypi.org/project/pytest-html,2351981.0,2356027.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,250869.0,2.0,,,,,,,,,,,,,,,,
69,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,905.0,231.0,111.0,96.0,15110.0,,,23.0,27.0,29,True,pysnooper,conda-forge/pysnooper,,19.0,730.0,730.0,https://pypi.org/project/pysnooper,155368.0,156661.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,49153.0,1.0,,,,,,,,,,,,,,,,
70,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-07-28 13:53:52.000,2022-07-28 13:53:50,2504.0,78.0,205.0,63.0,172.0,157.0,5869.0,2022-07-24 23:28:49,1.5.9.1,25.0,30.0,29,True,scalene,,,60.0,117.0,117.0,https://pypi.org/project/scalene,6898.0,6898.0,,,,2.0,,,,,,,,,,,,,,,,
71,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-07-19 09:29:41.000,2022-07-19 09:29:40,722.0,53.0,186.0,52.0,102.0,89.0,4580.0,,,24.0,40.0,29,True,pyinstrument,conda-forge/pyinstrument,,14.0,827.0,827.0,https://pypi.org/project/pyinstrument,398876.0,400616.0,https://anaconda.org/conda-forge/pyinstrument,2022-07-10 16:18:25.153,121806.0,2.0,,,,,,,,,,,,,,,,
72,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-07-28 12:43:49.000,2022-07-28 12:27:37,2256.0,55.0,287.0,68.0,905.0,300.0,3696.0,2022-06-22 12:05:35,5.5.0,36.0,109.0,29,True,mimesis,conda-forge/mimesis,,3.0,,,https://pypi.org/project/mimesis,211808.0,213013.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,28847.0,2.0,336.0,,,,,,,,,,,,,,,
73,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-07-27 00:26:17.000,2022-07-26 13:53:59,1171.0,17.0,264.0,49.0,334.0,173.0,2400.0,2022-07-22 15:22:53,1.3.0,7.0,65.0,29,True,detect-secrets,,,81.0,,,https://pypi.org/project/detect-secrets,460917.0,460917.0,,,,2.0,,,,,,,,,,,,,,,,
74,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,117.0,1579.0,,,12.0,49.0,29,True,ipdb,conda-forge/ipdb,,62.0,33619.0,33619.0,https://pypi.org/project/ipdb,2413837.0,2417675.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,276405.0,1.0,,,,,,,,,,,,,,,,
75,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,152.0,36.0,151.0,125.0,1423.0,2016-07-28 10:37:00,1.0.0,2.0,76.0,29,False,logbook,conda-forge/logbook,,50.0,3342.0,3342.0,https://pypi.org/project/logbook,1466221.0,1468076.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,74095.0,2.0,280.0,,,,,,,,,,,,,,,
76,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-07-05 05:24:45.000,2022-07-05 05:24:44,220.0,7.0,65.0,8.0,131.0,96.0,775.0,2022-07-01 18:01:33,22.7.1,24.0,56.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],44.0,10817.0,10817.0,https://pypi.org/project/flake8-bugbear,1580014.0,1597091.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-07-02 18:37:51.018,597713.0,2.0,,,,,,,,,,,,,,,,
77,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,75.0,10.0,43.0,71.0,752.0,2021-11-08 16:58:17,6.6.0,19.0,30.0,29,True,colorlog,conda-forge/colorlog,,,16743.0,16743.0,https://pypi.org/project/colorlog,7852726.0,7866643.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,1043828.0,2.0,,,,,,,,,,,,,,,,
78,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,83.0,19.0,100.0,99.0,505.0,,,21.0,44.0,29,False,parso,conda-forge/parso,,8.0,211859.0,211859.0,https://pypi.org/project/parso,14493117.0,14651792.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8727153.0,2.0,,,,,,,,,,,,,,,,
79,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-06-29 06:35:26.000,2022-05-24 02:24:10,227.0,5.0,105.0,21.0,60.0,40.0,416.0,2022-05-24 02:13:54,1.5.0,21.0,37.0,29,True,ddt,conda-forge/ddt,,9.0,4335.0,4335.0,https://pypi.org/project/ddt,262399.0,263507.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,70950.0,2.0,,,,,,,,,,,,,,,,
80,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000,2022-07-28 08:08:31.000,2022-07-28 08:07:28,240.0,8.0,22.0,9.0,17.0,4.0,349.0,2022-07-28 08:08:31,0.10.1,36.0,9.0,29,True,wasabi,conda-forge/wasabi,,4.0,20219.0,20219.0,https://pypi.org/project/wasabi,3637996.0,3658742.0,https://anaconda.org/conda-forge/wasabi,2022-07-27 14:26:00.871,850613.0,2.0,,,,,,,,,,,,,,,,
81,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2022-07-26 22:18:21.000,2022-07-18 13:26:44,522.0,31.0,130.0,34.0,242.0,118.0,216.0,2022-06-09 21:26:00,1.4.0,12.0,72.0,29,False,numpydoc,conda-forge/numpydoc,['sphinx'],57.0,32867.0,32867.0,https://pypi.org/project/numpydoc,333849.0,352001.0,https://anaconda.org/conda-forge/numpydoc,2022-07-19 05:18:08.354,1198053.0,2.0,,,,,,,,,,,,,,,,
82,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,2.0,456.0,164.0,143.0,166.0,8702.0,2022-06-22 04:50:45,0.15.1.0,9.0,40.0,28,True,gdbgui,,,124.0,183.0,183.0,https://pypi.org/project/gdbgui,246640.0,247029.0,,,,2.0,9354.0,,,,,,,,,,,,,,,
83,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-07-26 12:55:56.000,2022-07-18 03:35:09,524.0,16.0,223.0,65.0,380.0,384.0,5288.0,2022-05-28 04:01:10,1.1.0,23.0,79.0,28,True,pipx,conda-forge/pipx,,105.0,,,https://pypi.org/project/pipx,518998.0,519753.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,5285.0,3.0,,,,,,,,,,,,,,,,
84,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-07-26 18:28:35.443,2022-07-26 16:03:18,1993.0,148.0,180.0,38.0,892.0,610.0,3440.0,2022-07-26 16:08:19,2022.07.26,95.0,85.0,28,True,,conda-forge/mamba,,321.0,,,,,91368.0,https://anaconda.org/conda-forge/mamba,2022-07-26 18:28:35.443,3654722.0,3.0,,,,,,,,,,,,,,,,
85,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1309.0,106.0,3152.0,2371.0,3348.0,2017-05-22 15:58:37,0.11.0,17.0,483.0,28,False,coala-bears,,,658.0,10.0,10.0,https://pypi.org/project/coala-bears,8030.0,8031.0,,,,2.0,152.0,,,,,,,,,,,,,,,
86,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-07-27 09:51:41.000,2022-07-27 09:51:01,1926.0,167.0,124.0,25.0,479.0,668.0,2848.0,2022-07-23 04:10:51,1.15.5,100.0,65.0,28,True,pdm,conda-forge/pdm,,15.0,,,https://pypi.org/project/pdm,59257.0,61357.0,https://anaconda.org/conda-forge/pdm,2022-06-28 10:38:12.878,21004.0,3.0,3.0,,,,,,,,,,,,,,,
87,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-07-27 21:17:26.000,2022-07-27 21:17:25,694.0,11.0,105.0,20.0,126.0,145.0,2176.0,2022-07-03 20:36:39,2.5,10.0,33.0,28,True,vulture,conda-forge/vulture,,17.0,1815.0,1815.0,https://pypi.org/project/vulture,357240.0,358031.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,56204.0,1.0,,,,,,,,,,3.0,,,,,,
88,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2022-07-13 21:01:06.000,2022-07-13 21:01:06,607.0,19.0,433.0,72.0,238.0,131.0,1472.0,,,6.0,83.0,28,False,pyelftools,conda-forge/pyelftools,,62.0,3674.0,3674.0,https://pypi.org/project/pyelftools,1246106.0,1247349.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,94483.0,2.0,,,,,,,,,,,,,,,,
89,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-07-28 05:46:08.000,2022-07-27 13:33:06,1723.0,320.0,221.0,43.0,345.0,356.0,1446.0,2022-06-27 03:22:17,0.3.8,16.0,97.0,28,True,briefcase,,,65.0,,,https://pypi.org/project/briefcase,4520.0,4520.0,,,,2.0,,,,,,,,,,,,,,,,
90,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-07-27 19:30:50.000,2022-07-27 19:30:49,879.0,114.0,167.0,54.0,275.0,173.0,1045.0,2022-07-05 08:03:05,6.0.0,4.0,47.0,28,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],98.0,,,https://pypi.org/project/pytest-bdd,539602.0,540887.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,48844.0,2.0,,,,,,,,,,,,,,,,
91,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2022-07-27 20:26:58.000,2022-07-27 20:11:26,1078.0,34.0,127.0,24.0,276.0,209.0,718.0,,,5.0,74.0,28,False,nose2,conda-forge/nose2,,48.0,5047.0,5047.0,https://pypi.org/project/nose2,562700.0,563889.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,59496.0,2.0,,,,,,,,,,,,,,,,
92,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,162.0,20.0,79.0,54.0,648.0,,,5.0,28.0,28,False,alabaster,conda-forge/alabaster,['sphinx'],59.0,68221.0,68221.0,https://pypi.org/project/alabaster,5247165.0,5307868.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4370683.0,2.0,,,,,,,,,,,,,,,,
