,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
139,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2021-10-19 22:36:39.426,2021-10-19 07:06:59,104.0,,27.0,4.0,61.0,41.0,141.0,,,14.0,30.0,24,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],3.0,5107.0,5107.0,https://pypi.org/project/flake8-quotes,745995.0,754704.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,600964.0,3.0,,,,,,,,,,,,,,,,
140,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-05-24 04:41:10.000,2022-05-18 23:08:41,229.0,3.0,121.0,50.0,36.0,64.0,5927.0,2022-02-15 23:36:40,2.1.2,6.0,18.0,23,True,icecream,conda-forge/icecream,,23.0,,,https://pypi.org/project/icecream,199369.0,199621.0,https://anaconda.org/conda-forge/icecream,2022-02-16 08:21:38.449,3541.0,3.0,,,,,,,,,,,,,,,,
141,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-06-09 09:46:23.000,2022-02-18 08:34:21,491.0,,87.0,33.0,348.0,62.0,2199.0,2021-08-23 20:42:56,1.3.0,6.0,18.0,23,True,notifiers,conda-forge/notifiers,,31.0,,,https://pypi.org/project/notifiers,441776.0,442930.0,https://anaconda.org/conda-forge/notifiers,2021-11-16 00:29:21.949,20777.0,3.0,,,,,,,,,,,,,,,,
142,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-05-13 11:08:00.000,2022-02-23 11:35:47,1064.0,,93.0,30.0,230.0,221.0,1746.0,,,20.0,51.0,23,True,flit,conda-forge/flit,,105.0,,,https://pypi.org/project/flit,141212.0,142960.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,111919.0,3.0,,,,,,,,,,,,,,,,
143,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-05-24 19:38:16.000,2022-05-24 19:38:16,200.0,3.0,81.0,27.0,109.0,73.0,1439.0,2022-01-24 19:19:34,1.0.1,16.0,37.0,23,True,shiv,,,29.0,,,https://pypi.org/project/shiv,14776.0,14781.0,,,,3.0,189.0,,,,,,,,,,,,,,,
144,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2022-06-09 12:52:00.000,2022-06-01 13:33:21,438.0,26.0,101.0,19.0,104.0,66.0,785.0,2022-05-05 15:19:29,3.3.0,14.0,49.0,23,False,prettytable,conda-forge/prettytable,,16.0,,,https://pypi.org/project/prettytable,8229993.0,8239723.0,https://anaconda.org/conda-forge/prettytable,2022-05-05 21:50:26.592,700568.0,3.0,,,,,,,,,,,,,,,,
145,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-02-06 13:37:43.385,2019-06-15 20:36:43,183.0,,50.0,13.0,48.0,42.0,643.0,,,1.0,16.0,23,False,pytest-watch,conda-forge/pytest-watch,['pytest'],35.0,4087.0,4087.0,https://pypi.org/project/pytest-watch,250502.0,251645.0,https://anaconda.org/conda-forge/pytest-watch,2022-02-06 13:37:43.385,60610.0,3.0,,,,,,,,,,,,,,,,
146,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,26.0,106.0,46.0,638.0,2019-03-17 19:03:54,0.9.2,6.0,34.0,23,False,redbaron,,,62.0,389.0,389.0,https://pypi.org/project/redbaron,27608.0,27608.0,,,,2.0,,,,,,,,,,,,,,,,
147,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-06-05 22:01:35.000,2021-12-27 17:39:09,174.0,,26.0,4.0,79.0,24.0,359.0,,,,12.0,23,True,interrogate,,,13.0,1818.0,1818.0,https://pypi.org/project/interrogate,77520.0,77520.0,,,,2.0,,,,,,,,,,,,,,,,
148,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,,2016-07-16 23:19:28.580,2022-05-25 11:57:58.000,2022-05-25 11:57:58,787.0,5.0,104.0,23.0,117.0,303.0,323.0,,,24.0,65.0,23,False,wheel,conda-forge/wheel,,35.0,,,https://pypi.org/project/wheel,114841356.0,115310962.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,33342065.0,3.0,,-11.0,,,,,,,,,,,,,,
149,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,56.0,9.0,171.0,23.0,191.0,2021-02-16 16:47:31,0.2.23,26.0,44.0,23,False,data-science-types,conda-forge/data-science-types,,33.0,213.0,213.0,https://pypi.org/project/data-science-types,33234.0,33450.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,3904.0,3.0,,,,,,,,,,,,,,,wearepal/data-science-types,
150,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40,619.0,,153.0,73.0,31.0,56.0,3833.0,,,19.0,17.0,22,False,vprof,,,26.0,95.0,95.0,https://pypi.org/project/vprof,5297.0,5297.0,,,,3.0,,,,,,,,,,,,,,,,
151,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2022-05-20 14:16:30.000,2022-05-20 14:16:30,669.0,7.0,323.0,72.0,142.0,109.0,3439.0,,,11.0,96.0,22,False,memory_profiler,conda-forge/memory_profiler,,106.0,,,https://pypi.org/project/memory_profiler,562450.0,564968.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,183842.0,3.0,,,,,,,,,,,,,,,,
152,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,230.0,72.0,116.0,77.0,2083.0,2018-11-01 16:02:57,0.42,1.0,22.0,22,False,python-taint,,,21.0,66.0,66.0,https://pypi.org/project/python-taint,2702.0,2703.0,,,,3.0,76.0,,,,,,,,,,,,,,,
153,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2021-08-03 05:52:12.000,2020-08-26 00:32:16,828.0,,185.0,73.0,167.0,125.0,1730.0,2017-07-24 08:26:03,2.5.0,13.0,56.0,22,False,sixpack,,,68.0,10.0,10.0,https://pypi.org/project/sixpack,158.0,158.0,,,,3.0,,,,,,,,,,,,,,,,
154,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2022-05-29 01:07:44.000,2022-05-29 01:07:41,212.0,24.0,69.0,14.0,90.0,32.0,1239.0,2022-04-01 07:23:08,3.5.1,9.0,31.0,22,False,line_profiler,conda-forge/line_profiler,,25.0,,,https://pypi.org/project/line_profiler,167411.0,170799.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,247363.0,3.0,,,,,,,,,,,,,,,,
155,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2022-06-03 10:06:57.000,2022-05-23 15:33:01,319.0,12.0,70.0,18.0,56.0,161.0,894.0,,,15.0,21.0,22,False,typeguard,conda-forge/typeguard,,35.0,,,https://pypi.org/project/typeguard,3820386.0,3822808.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312,99330.0,3.0,,,,,,,,,,,,,,,,
156,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,139.0,15.0,65.0,28.0,774.0,2018-07-25 01:35:11,0.6.0,4.0,36.0,22,False,pycco,,,29.0,259.0,259.0,https://pypi.org/project/pycco,1342.0,1342.0,,,,3.0,,,,,,,,,,,,,,,,
157,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-04-16 14:23:07.928,2021-12-15 17:43:12,1026.0,,38.0,14.0,21.0,50.0,671.0,2021-05-08 17:00:59,3.3.3,42.0,9.0,22,True,hunter,conda-forge/hunter,,37.0,89.0,89.0,https://pypi.org/project/hunter,12223.0,12894.0,https://anaconda.org/conda-forge/hunter,2022-04-16 14:23:07.928,7385.0,3.0,,,,,,,,,,,,,,,,
158,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-02-05 18:42:01.000,2021-10-27 00:10:12,262.0,,87.0,24.0,104.0,75.0,659.0,,,4.0,31.0,22,True,astor,conda-forge/astor,,27.0,,,https://pypi.org/project/astor,4310459.0,4336012.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1584329.0,3.0,,,,,,,,,,,,,,,,
159,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2022-05-20 06:28:30.000,2022-05-20 06:28:29,1670.0,7.0,164.0,54.0,265.0,221.0,538.0,,,5.0,91.0,22,False,zc.buildout,conda-forge/zc.buildout,,120.0,,,https://pypi.org/project/zc.buildout,86408.0,87202.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,7151.0,3.0,,,,,,,,,,,,,,,,
160,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-06-07 16:31:55.000,2022-06-07 16:31:55,391.0,16.0,63.0,20.0,273.0,100.0,461.0,,,9.0,32.0,22,True,mypy-protobuf,conda-forge/mypy-protobuf,,6.0,,,https://pypi.org/project/mypy-protobuf,988977.0,991184.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-01-24 01:32:53.849,41943.0,3.0,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
161,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2022-05-28 13:34:32.000,2022-02-13 09:44:38,1013.0,,52.0,19.0,26.0,100.0,409.0,2022-02-13 10:35:33,0.11.1.0,12.0,14.0,22,False,py2exe,,,9.0,1469.0,1469.0,https://pypi.org/project/py2exe,17369.0,17600.0,,,,3.0,9022.0,,,,,,,,,,,,,,,
162,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,51.0,14.0,100.0,29.0,270.0,2019-02-25 23:55:38,0.8,12.0,33.0,22,True,baron,,,41.0,221.0,221.0,https://pypi.org/project/baron,26403.0,26403.0,,,,2.0,,,,,,,,,,,,,,,,
163,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2022-05-27 10:18:39.000,2022-05-27 10:17:38,812.0,102.0,23.0,11.0,22.0,296.0,193.0,2022-05-24 16:01:00,0.28.2,6.0,31.0,22,False,py2app,,,139.0,,,https://pypi.org/project/py2app,10781.0,10781.0,,,,3.0,,,,,,,,,,,,,,,,
164,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-06-01 20:21:18.000,2021-10-14 20:29:54,188.0,,35.0,7.0,37.0,39.0,149.0,2021-07-03 02:09:02,0.9.3,27.0,6.0,22,True,mkdocs-with-pdf,,['mkdocs'],36.0,140.0,140.0,https://pypi.org/project/mkdocs-with-pdf,11988.0,11988.0,,,,3.0,,,,,,,,,,,,,,,,
165,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,8.0,22.0,4.0,17.0,15.0,135.0,2022-04-06 09:48:46,2.1.0,2.0,10.0,22,False,eradicate,conda-forge/eradicate,,3.0,2143.0,2143.0,https://pypi.org/project/eradicate,423707.0,423769.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,876.0,2.0,,,,,,,,,,,,,,,,
166,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2021-09-21 08:08:53.000,2021-09-20 15:48:57,221.0,,18.0,3.0,38.0,32.0,81.0,,,16.0,15.0,22,True,flake8-builtins,conda-forge/flake8-builtins,['flake8'],4.0,3927.0,3927.0,https://pypi.org/project/flake8-builtins,495051.0,497191.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,143392.0,3.0,,,,,,,,,,,,,,,,
167,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2017-05-29 17:11:25.872,2022-04-26 22:26:26.467,2022-02-16 05:16:40,168.0,,366.0,77.0,41.0,38.0,3846.0,2018-12-04 10:11:53,2.0.0,30.0,16.0,21,False,rebound,conda-forge/rebound,,14.0,22.0,22.0,https://pypi.org/project/rebound,2881.0,5839.0,https://anaconda.org/conda-forge/rebound,2022-04-26 22:26:26.467,180257.0,3.0,183.0,,,,,,,,,,,,,,,
168,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2022-06-08 23:00:49.000,2022-06-08 23:00:49,313.0,20.0,136.0,49.0,114.0,119.0,3815.0,,,15.0,40.0,21,False,monkeytype,conda-forge/monkeytype,,34.0,,,https://pypi.org/project/monkeytype,59141.0,59889.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,39654.0,3.0,,,,,,,,,,,,,,,,
169,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,115.0,75.0,25.0,20.0,2983.0,2015-12-25 11:58:18,0.1.1,2.0,18.0,21,False,profiling,,,15.0,48.0,48.0,https://pypi.org/project/profiling,3692.0,3692.0,,,,3.0,,,,,,,,,,,,,,,,
170,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-05-11 04:34:03.000,2022-04-25 17:11:11,805.0,23.0,66.0,22.0,108.0,59.0,454.0,,,4.0,60.0,21,True,pytest-virtualenv,conda-forge/pytest-shutil,,38.0,,,https://pypi.org/project/pytest-virtualenv,57587.0,58042.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,21407.0,3.0,,,,,,,,,,,,,,,,
171,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-06-04 11:11:01.000,2022-06-04 11:11:00,473.0,21.0,22.0,4.0,419.0,44.0,429.0,,,5.0,16.0,21,True,pytest-randomly,conda-forge/pytest-randomly,,6.0,,,https://pypi.org/project/pytest-randomly,636406.0,641602.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,41575.0,3.0,,,,,,,,,,,,,,,,
172,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,,2015-09-21 20:41:41.000,2022-06-03 14:03:51.859,2022-06-03 09:40:15,222.0,9.0,83.0,11.0,95.0,115.0,420.0,2022-06-03 09:40:45,1.18.2,18.0,41.0,21,False,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],24.0,,,https://pypi.org/project/sphinx-autodoc-typehints,497039.0,502628.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-06-03 14:03:51.859,307449.0,3.0,,,,,,,,,,,,,,,,
173,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2022-05-13 16:07:28.000,2022-05-13 16:07:26,1001.0,14.0,136.0,29.0,264.0,229.0,361.0,2022-03-14 22:16:57,3.3.1,38.0,51.0,21,False,,constructor,,25.0,12.0,12.0,,,92.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,6536.0,3.0,226.0,,,,,,,,,,,,,,,
174,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-06-07 09:25:41.000,2022-06-07 09:25:39,355.0,16.0,10.0,4.0,222.0,28.0,256.0,2022-04-26 07:34:56,1.2.1,13.0,13.0,21,True,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],2.0,,,https://pypi.org/project/flake8-eradicate,389258.0,389361.0,https://anaconda.org/conda-forge/flake8-eradicate,2021-10-19 16:48:36.521,1448.0,3.0,,,,,,,,,,,,,,,,
175,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-03-11 23:29:09.000,2021-10-05 01:31:10,72.0,,35.0,17.0,30.0,45.0,241.0,2020-07-23 01:35:39,0.5.8,5.0,11.0,21,True,mkdocs-pdf-export-plugin,,['mkdocs'],38.0,235.0,235.0,https://pypi.org/project/mkdocs-pdf-export-plugin,17458.0,17458.0,,,,3.0,,,,,,,,,,,,,,,,
176,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-05-03 07:49:02.000,2022-02-24 16:06:18,113.0,,18.0,5.0,14.0,27.0,211.0,,,5.0,9.0,21,True,xenon,conda-forge/xenon,,6.0,358.0,358.0,https://pypi.org/project/xenon,69709.0,69983.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,15360.0,3.0,,,,,,,,,,,,,,,,
177,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2021-10-19 17:29:57.242,2021-09-24 20:54:11,522.0,,34.0,5.0,26.0,43.0,162.0,,,5.0,10.0,21,True,releases,conda-forge/sphinx-releases,['sphinx'],28.0,452.0,452.0,https://pypi.org/project/releases,7396.0,8311.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,44845.0,3.0,,,,,,,,,,,,,,,,
178,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-06-07 08:05:26.000,2022-06-07 08:05:25,138.0,9.0,9.0,2.0,38.0,22.0,128.0,,,9.0,9.0,21,True,flake8-black,conda-forge/flake8-black,['flake8'],3.0,2225.0,2225.0,https://pypi.org/project/flake8-black,526729.0,533797.0,https://anaconda.org/conda-forge/flake8-black,2022-05-16 12:43:32.466,254466.0,3.0,,,,,,,,,,,,,,,,
179,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2021-10-19 01:43:50.000,2021-10-19 01:43:50,99.0,,187.0,74.0,53.0,45.0,4199.0,2018-01-16 16:25:41,0.2.1,2.0,15.0,20,True,better-exceptions,,,23.0,,,https://pypi.org/project/better-exceptions,35382.0,35382.0,,,,3.0,,,,,,,,,,,,,,,,
180,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,90.0,28.0,74.0,34.0,1409.0,,,5.0,27.0,20,True,bowler,conda-forge/bowler,,37.0,,,https://pypi.org/project/bowler,40446.0,40729.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,12177.0,3.0,,,,,,,,,,,,,,,,
181,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-04-13 17:47:33.000,2021-10-12 20:53:49,95.0,,55.0,27.0,62.0,33.0,1316.0,,,,17.0,20,True,pyannotate,,,26.0,71.0,71.0,https://pypi.org/project/pyannotate,5513.0,5513.0,,,,3.0,,,,,,,,,,,,,,,,
182,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-03-23 17:52:19.000,2021-12-29 11:52:34,474.0,,72.0,8.0,56.0,51.0,914.0,,,4.0,29.0,20,True,pympler,conda-forge/pympler,,39.0,,,https://pypi.org/project/pympler,1536540.0,1539577.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935,191354.0,3.0,,,,,,,,,,,,,,,,
183,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-04-11 22:50:14.000,2022-03-28 20:52:15,582.0,4.0,94.0,21.0,135.0,51.0,634.0,2021-12-12 20:12:19,V2.0.3,9.0,38.0,20,False,pyhamcrest,conda-forge/pyhamcrest,,17.0,,,https://pypi.org/project/pyhamcrest,1276867.0,1282339.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,399513.0,3.0,,-10.0,,,,,,,,,,,,,,
184,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,186.0,24.0,95.0,82.0,581.0,,,,39.0,20,True,sphinx-bootstrap-theme,,['sphinx'],47.0,,,https://pypi.org/project/sphinx-bootstrap-theme,193928.0,193928.0,,,,3.0,,,,,,,,,,,,,,,,
185,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2022-06-07 17:48:00.000,2022-05-14 21:32:03,304.0,5.0,29.0,15.0,65.0,97.0,556.0,2022-03-02 18:25:38,1.3.0,24.0,16.0,20,True,pytest-testmon,conda-forge/pytest-testmon,['pytest'],24.0,,,https://pypi.org/project/pytest-testmon,116145.0,116802.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,34176.0,3.0,,,,,,,,,,,,,,,,
186,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2022-04-27 20:01:43.000,2021-09-08 10:38:28,98.0,,24.0,8.0,63.0,34.0,509.0,2021-09-29 08:43:45,0.8.0,12.0,7.0,20,True,python-devtools,conda-forge/python-devtools,,8.0,688.0,688.0,https://pypi.org/project/python-devtools,482.0,719.0,https://anaconda.org/conda-forge/python-devtools,2021-09-29 17:13:46.247,3329.0,3.0,,,,,,,,,,,,,,,,
