,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
10,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-07-14 16:55:08.000,2022-07-13 22:50:58,5789.0,19.0,1209.0,233.0,569.0,1333.0,8537.0,,,33.0,180.0,42,True,psutil,conda-forge/psutil,,211.0,184463.0,184463.0,https://pypi.org/project/psutil,55437991.0,55615599.0,https://anaconda.org/conda-forge/psutil,2022-05-20 23:41:36.748,13320606.0,1.0,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,Main repository for the Sphinx documentation builder.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2022-07-20 19:29:47.000,2022-07-20 19:29:47,19499.0,393.0,1610.0,138.0,4591.0,5118.0,4739.0,2022-06-16 18:11:01,5.0.0,82.0,742.0,42,False,sphinx,conda-forge/sphinx,['sphinx'],953.0,211493.0,211493.0,https://pypi.org/project/sphinx,11222765.0,11301984.0,https://anaconda.org/conda-forge/sphinx,2022-06-17 07:52:19.904,5624619.0,1.0,,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-07-20 10:39:04.000,2022-04-04 01:25:49,1924.0,,1103.0,202.0,477.0,554.0,22496.0,2022-04-04 17:56:45,4.64.0,102.0,112.0,41,True,tqdm,conda-forge/tqdm,,282.0,306265.0,306265.0,https://pypi.org/project/tqdm,43420198.0,43595560.0,https://anaconda.org/conda-forge/tqdm,2022-04-04 05:55:15.707,12788524.0,1.0,9361.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-07-09 01:48:20.812610,2.0,4033.0,,,,,,,,,,
13,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,,2012-12-07 13:30:23.000,2022-07-21 12:37:25.000,2022-07-21 12:15:11,10366.0,161.0,2159.0,216.0,5242.0,5784.0,13465.0,,,39.0,589.0,41,False,mypy,conda-forge/mypy,,2114.0,82618.0,82618.0,https://pypi.org/project/mypy,14047495.0,14083102.0,https://anaconda.org/conda-forge/mypy,2022-06-07 00:24:49.112,1994013.0,1.0,,,,,,,,,,,,,,,,
14,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-07-21 09:01:09.000,2022-07-21 07:56:51,13602.0,149.0,1950.0,473.0,571.0,3651.0,7126.0,2022-05-16 07:55:33,5.0.1,59.0,167.0,41,True,robotframework,conda-forge/robotframework,,193.0,5593.0,5593.0,https://pypi.org/project/robotframework,1212997.0,1214590.0,https://anaconda.org/conda-forge/robotframework,2022-05-17 12:50:09.371,85783.0,1.0,539.0,,,,,,,,,,,,,,,
15,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-07-20 22:18:11.000,2022-07-19 07:23:14,1653.0,8.0,1974.0,230.0,1021.0,1575.0,14530.0,2022-07-19 07:28:26,1.3.1,23.0,219.0,40,True,mkdocs,conda-forge/mkdocs,['mkdocs'],120.0,23264.0,23264.0,https://pypi.org/project/mkdocs,933575.0,936092.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,188836.0,1.0,,,,,,,,,,,,,,,,
16,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-07-20 15:53:19.000,2022-07-20 15:51:29,4418.0,212.0,2276.0,99.0,1951.0,1460.0,10386.0,2022-07-20 15:39:25,8.4.0rc1,119.0,159.0,40,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],5.0,15176.0,15176.0,https://pypi.org/project/mkdocs-material,1121089.0,1124384.0,https://anaconda.org/conda-forge/mkdocs-material,2022-07-04 17:42:43.758,125218.0,1.0,,,,,,,,,,,,,,,,
17,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-07-12 21:49:33.000,2022-07-11 22:01:24,2249.0,37.0,550.0,76.0,919.0,1496.0,8506.0,2022-07-11 00:58:54,2.20.0,85.0,140.0,39,True,pre-commit,conda-forge/pre-commit,,15.0,55023.0,55023.0,https://pypi.org/project/pre-commit,5906740.0,5951926.0,https://anaconda.org/conda-forge/pre-commit,2022-07-11 12:30:44.086,1528130.0,1.0,88511.0,,,,,,,,,,,,,,,
18,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-07-21 14:11:56.000,2022-07-11 18:22:38,2096.0,21.0,407.0,40.0,1028.0,1293.0,2886.0,2022-06-29 23:25:56,3.25.1,57.0,261.0,39,True,tox,conda-forge/tox,['pytest'],61.0,60632.0,60632.0,https://pypi.org/project/tox,4922452.0,4930894.0,https://anaconda.org/conda-forge/tox,2022-06-30 13:54:22.394,489667.0,1.0,,,,,,,,,,,,,,,,
19,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-07-03 04:43:41.000,2022-05-20 06:58:02,3909.0,22.0,455.0,39.0,849.0,1017.0,5018.0,2021-11-09 05:43:22,5.10.1,98.0,262.0,38,True,isort,conda-forge/isort,,84.0,256575.0,256575.0,https://pypi.org/project/isort,20295739.0,20342397.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3359402.0,2.0,,,,,,,,,,,,,,,,
20,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-07-21 12:46:56.000,2022-07-21 12:46:01,1446.0,54.0,284.0,54.0,834.0,533.0,1284.0,2022-07-21 12:45:41,1.8.0,100.0,134.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,138.0,22576.0,22576.0,https://pypi.org/project/sentry-sdk,16511020.0,16515689.0,https://anaconda.org/conda-forge/sentry-sdk,2022-07-15 16:04:31.984,200847.0,1.0,4449.0,,,,,,,,,,,,,,,
21,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-07-21 03:44:48.000,2022-07-18 23:16:14,2417.0,304.0,1649.0,173.0,1791.0,3063.0,20599.0,2022-07-08 14:34:30,1.1.14,100.0,373.0,37,True,poetry,conda-forge/poetry,,914.0,,,https://pypi.org/project/poetry,7361956.0,7624621.0,https://anaconda.org/conda-forge/poetry,2022-07-13 15:37:10.192,518886.0,1.0,13045399.0,,,,,,,,,,,,,,,
22,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-07-17 07:23:39.000,2022-07-17 07:18:56,649.0,58.0,528.0,119.0,69.0,558.0,12321.0,2022-01-29 13:50:01,0.6.0,18.0,38.0,37,True,loguru,conda-forge/loguru,,56.0,21363.0,21363.0,https://pypi.org/project/loguru,3416424.0,3430214.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,565394.0,2.0,,,,,,,,,,,,,,,,
23,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-07-21 07:35:45.000,2022-07-21 07:35:39,5218.0,329.0,463.0,77.0,412.0,3002.0,8209.0,2022-07-20 14:24:20,1.1.262,100.0,78.0,37,True,,,,4.0,314.0,314.0,,,456690.0,,,,1.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,456690.0,2.0,,,,,,
24,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,,2013-03-10 13:51:19.000,2022-07-19 13:00:01.607,2022-07-19 08:26:52,12332.0,412.0,499.0,67.0,2127.0,1243.0,6110.0,2022-07-19 08:27:16,hypothesis-python-6.52.3,611.0,289.0,37,False,hypothesis,conda-forge/hypothesis,,41.0,13404.0,13404.0,https://pypi.org/project/hypothesis,3169033.0,3251837.0,https://anaconda.org/conda-forge/hypothesis,2022-07-19 13:00:01.607,5961925.0,1.0,,,,,,,,,,,,,,,,
25,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2022-07-16 08:48:29.000,2022-07-16 08:48:23,4347.0,76.0,1292.0,494.0,538.0,1279.0,20851.0,2022-04-16 07:01:10,3.2.5,28.0,159.0,36,False,glances,conda-forge/glances,,229.0,474.0,474.0,https://pypi.org/project/glances,152986.0,155127.0,https://anaconda.org/conda-forge/glances,2022-05-26 17:35:10.923,162097.0,1.0,787.0,,,,,,,,,,,,,,,
26,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,,2012-02-19 23:12:30.000,2022-07-15 07:36:27.000,2022-07-15 07:36:27,8268.0,3.0,445.0,113.0,557.0,1261.0,5190.0,,,20.0,150.0,36,False,jedi,conda-forge/jedi,,42.0,211390.0,211390.0,https://pypi.org/project/jedi,16176464.0,16324500.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,10214516.0,1.0,,,,,,,,,,,,,,,,
27,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-07-17 19:20:15.000,2022-07-14 18:40:17,1285.0,34.0,442.0,58.0,338.0,432.0,4317.0,2022-03-04 07:36:57,1.7.4,11.0,158.0,36,True,bandit,conda-forge/bandit,,136.0,15603.0,15603.0,https://pypi.org/project/bandit,2565054.0,2569085.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,152946.0,1.0,366.0,,,,,,,,,,,,,,,
28,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,,2014-09-13 17:06:24.000,2022-07-13 20:47:36.000,2022-07-13 20:47:36,2236.0,24.0,210.0,30.0,226.0,1366.0,2160.0,,,26.0,162.0,36,False,flake8,conda-forge/flake8,,24.0,272962.0,272962.0,https://pypi.org/project/flake8,15936766.0,15997702.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4448371.0,1.0,,,,,,,,,,,,,,,,
29,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-07-14 22:18:06.000,2022-03-01 23:11:32,1205.0,,832.0,215.0,259.0,397.0,12674.0,,,24.0,136.0,35,True,yapf,conda-forge/yapf,,350.0,34434.0,34434.0,https://pypi.org/project/yapf,1903345.0,1918077.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1075479.0,2.0,,,,,,,,,,,,,,,,
30,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-07-20 09:16:08.000,2022-07-01 20:57:38,22870.0,184.0,1440.0,203.0,5111.0,769.0,4864.0,2022-03-06 14:14:09,3.5.0,54.0,817.0,35,True,buildbot,conda-forge/buildbot,,644.0,288.0,288.0,https://pypi.org/project/buildbot,56976.0,59158.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,58598.0,1.0,27454.0,,,,,,,,,,,,,,,
31,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2022-07-14 20:14:30.000,2022-07-11 23:30:24,1299.0,16.0,607.0,122.0,419.0,567.0,4641.0,2017-10-25 15:35:12,1.7.1,8.0,131.0,35,True,pycodestyle,conda-forge/pycodestyle,,92.0,233360.0,233360.0,https://pypi.org/project/pycodestyle,23658478.0,23721532.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4602951.0,1.0,,,,,,,,,,,,,,,,
32,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,,263.0,67.0,197.0,341.0,4102.0,2021-10-24 07:01:21,1.6.0,19.0,53.0,35,True,autopep8,conda-forge/autopep8,,96.0,126241.0,126241.0,https://pypi.org/project/autopep8,3579637.0,3590010.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,757301.0,2.0,,,,,,,,,,,,,,,,
33,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-07-20 06:34:43.000,2022-07-20 06:33:54,2087.0,46.0,333.0,26.0,1442.0,927.0,1954.0,2022-03-11 19:01:02,0.16.1,53.0,171.0,35,True,wemake-python-styleguide,,,90.0,2717.0,2717.0,https://pypi.org/project/wemake-python-styleguide,157727.0,157727.0,,,,1.0,,,,,,,,,,,,,,,,
34,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-07-13 13:26:51.000,2022-07-13 13:26:51,231.0,13.0,177.0,24.0,66.0,48.0,1307.0,2022-07-11 14:01:05,2.0.4,7.0,54.0,35,True,python-json-logger,conda-forge/python-json-logger,,32.0,27005.0,27005.0,https://pypi.org/project/python-json-logger,6110934.0,6132038.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1329562.0,2.0,,,,,,,,,,2.0,,,,,,
35,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-07-19 03:31:47.000,2022-07-19 03:31:47,535.0,14.0,155.0,26.0,270.0,406.0,1149.0,,,12.0,84.0,35,True,pyflakes,conda-forge/pyflakes,,42.0,142395.0,142395.0,https://pypi.org/project/pyflakes,16559184.0,16619719.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4419095.0,1.0,,,,,,,,,,,,,,,,
36,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-07-18 18:33:24.000,2022-07-18 18:33:23,8424.0,90.0,1683.0,233.0,1989.0,4306.0,9342.0,2022-07-08 23:43:57,5.2,39.0,434.0,34,True,pyinstaller,conda-forge/pyinstaller,,266.0,,,https://pypi.org/project/pyinstaller,810515.0,821984.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,330522.0,1.0,729259.0,,,,,,,,,,,,,,,
37,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-07-21 14:08:08.000,2022-07-21 08:02:40,9638.0,523.0,398.0,122.0,248.0,1218.0,7130.0,,,118.0,120.0,34,True,nuitka,conda-forge/nuitka,,201.0,599.0,599.0,https://pypi.org/project/nuitka,70747.0,75585.0,https://anaconda.org/conda-forge/nuitka,2022-07-19 06:12:22.694,362892.0,1.0,,,,,,,,,,,,,,,,
38,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-07-16 02:13:42.000,2022-07-16 02:13:41,502.0,25.0,107.0,33.0,186.0,108.0,1409.0,2022-07-05 12:51:54,3.8.2,35.0,59.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],13.0,28559.0,28559.0,https://pypi.org/project/pytest-mock,7064733.0,7086777.0,https://anaconda.org/conda-forge/pytest-mock,2022-07-05 19:10:32.213,1587173.0,1.0,,,,,,,,,,,,,,,,
39,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-06-09 13:25:42.238,2022-06-01 10:49:13,1043.0,5.0,257.0,30.0,488.0,379.0,1297.0,2022-06-01 11:37:12,4.0.1,24.0,107.0,34,True,twine,conda-forge/twine,,39.0,67343.0,67343.0,https://pypi.org/project/twine,3129610.0,3136781.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,509160.0,2.0,,,,,,,,,,,,,,,,
40,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-07-17 20:14:36.000,2022-02-02 17:53:26,870.0,,171.0,33.0,215.0,213.0,1273.0,,,18.0,74.0,34,True,pytest-cov,conda-forge/pytest-cov,['pytest'],117.0,136314.0,136314.0,https://pypi.org/project/pytest-cov,14027124.0,14102729.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5746022.0,1.0,,,,,,,,,,,,,,,,
41,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2022-07-20 21:41:20.000,2022-07-17 22:35:11,564.0,20.0,180.0,28.0,325.0,195.0,408.0,2021-11-18 00:41:06,21.3,15.0,78.0,34,False,packaging,conda-forge/packaging,,58.0,407199.0,407199.0,https://pypi.org/project/packaging,118586614.0,118826042.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,17477386.0,1.0,426.0,,,,,,,,,,,,,,,
42,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,,2012-10-15 22:08:03.000,2022-07-21 13:04:37.000,2022-07-21 12:50:18,15971.0,75.0,1152.0,195.0,3123.0,7493.0,4778.0,2022-05-19 16:57:03,4.13.0,100.0,389.0,33,False,conda,conda-forge/conda,,997.0,,,https://pypi.org/project/conda,155316.0,567278.0,https://anaconda.org/conda-forge/conda,2022-05-31 19:06:17.033,29249326.0,2.0,,,,,,,,,,,,,,,,
43,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-07-21 13:33:01.000,2022-07-21 13:08:12,7658.0,720.0,849.0,71.0,2892.0,3730.0,4099.0,2022-07-17 19:45:29,2.14.5,50.0,467.0,33,True,pylint,conda-forge/pylint,,588.0,,,https://pypi.org/project/pylint,11838613.0,11880610.0,https://anaconda.org/conda-forge/pylint,2022-07-18 15:21:37.621,2981793.0,2.0,,,,,,,,,,,,,,,,
44,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-07-01 13:12:01.000,2022-06-22 16:57:16,556.0,31.0,105.0,17.0,61.0,71.0,1322.0,,,12.0,76.0,33,True,tabulate,conda-forge/tabulate,,57.0,80209.0,80209.0,https://pypi.org/project/tabulate,37537255.0,37573331.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2669696.0,2.0,,,,,,,,,,,,,,,,
45,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-07-16 22:01:04.000,2022-07-16 22:01:04,2879.0,59.0,2460.0,384.0,827.0,1455.0,28060.0,2022-06-30 13:07:06,2.3.2,58.0,373.0,32,True,pyenv,,,30.0,,,https://pypi.org/project/pyenv,7502.0,7502.0,,,,2.0,,,,,,,,,,,,,,,,
