,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
19,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-05-24 06:20:24.000,2022-05-24 06:20:24,2078.0,15.0,403.0,41.0,1014.0,1288.0,2793.0,2022-03-03 22:35:29,4.0.0b1,56.0,259.0,38,True,tox,conda-forge/tox,['pytest'],50.0,58418.0,58418.0,https://pypi.org/project/tox,5242271.0,5250316.0,https://anaconda.org/conda-forge/tox,2022-04-11 14:06:18.755,450549.0,1.0,,,,,,,,,,,,,,,,
20,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-05-25 23:11:51.000,2022-05-10 15:03:53,1416.0,50.0,280.0,48.0,803.0,522.0,1239.0,2022-05-10 15:03:44,1.5.12,100.0,131.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,119.0,20980.0,20980.0,https://pypi.org/project/sentry-sdk,20871849.0,20875928.0,https://anaconda.org/conda-forge/sentry-sdk,2022-05-10 18:24:34.709,166604.0,1.0,4665.0,,,,,,,,,,,,,,,
21,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-05-26 14:08:55.000,2022-05-26 14:08:54,2283.0,244.0,1600.0,176.0,1665.0,2775.0,19859.0,2022-02-10 21:33:54,1.1.13,100.0,355.0,37,True,poetry,conda-forge/poetry,,996.0,,,https://pypi.org/project/poetry,6665902.0,6918147.0,https://anaconda.org/conda-forge/poetry,2022-04-23 22:29:58.092,429012.0,1.0,12101571.0,,,,,,,,,,,,,,,
22,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-05-04 17:31:21.000,2022-05-04 17:31:16,607.0,21.0,516.0,116.0,64.0,541.0,11814.0,2022-01-29 13:50:01,0.6.0,18.0,36.0,37,True,loguru,conda-forge/loguru,,55.0,18160.0,18160.0,https://pypi.org/project/loguru,5393791.0,5406182.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,483263.0,2.0,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,,2013-03-10 13:51:19.000,2022-05-26 06:05:07.000,2022-05-25 08:34:51,12133.0,423.0,477.0,68.0,2090.0,1214.0,5924.0,2022-05-25 08:35:14,hypothesis-python-6.46.9,591.0,280.0,37,False,hypothesis,conda-forge/hypothesis,,48.0,12705.0,12705.0,https://pypi.org/project/hypothesis,2707938.0,2788058.0,https://anaconda.org/conda-forge/hypothesis,2022-05-25 12:16:06.196,5608422.0,1.0,,,,,,,,,,,,,,,,
24,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-05-26 08:30:08.000,2022-05-24 23:50:23,1262.0,43.0,424.0,61.0,317.0,417.0,4178.0,2022-03-04 07:36:57,1.7.4,11.0,151.0,37,True,bandit,conda-forge/bandit,,144.0,13208.0,13208.0,https://pypi.org/project/bandit,2541150.0,2544864.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,133499.0,1.0,297.0,,,,,,,,,,,,,,,
25,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2022-05-26 10:00:21.000,2022-05-26 09:41:56,4298.0,63.0,1275.0,495.0,529.0,1266.0,20511.0,2022-04-16 07:01:10,3.2.5,28.0,155.0,36,False,glances,conda-forge/glances,,221.0,448.0,448.0,https://pypi.org/project/glances,268952.0,271053.0,https://anaconda.org/conda-forge/glances,2022-05-25 18:33:09.767,154849.0,1.0,780.0,,,,,,,,,,,,,,,
26,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-04-21 19:11:05.000,2022-03-01 23:11:32,1205.0,18.0,824.0,214.0,258.0,396.0,12546.0,,,24.0,136.0,36,True,yapf,conda-forge/yapf,,343.0,32438.0,32438.0,https://pypi.org/project/yapf,1749990.0,1764340.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1018902.0,2.0,,,,,,,,,,,,,,,,
27,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,,2012-02-19 23:12:30.000,2022-05-13 10:31:54.000,2022-05-13 10:31:54,8266.0,4.0,447.0,112.0,555.0,1257.0,5147.0,,,20.0,150.0,36,False,jedi,conda-forge/jedi,,40.0,199690.0,199690.0,https://pypi.org/project/jedi,17966798.0,18103399.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,9152318.0,1.0,,,,,,,,,,,,,,,,
28,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-05-25 06:09:31.000,2022-05-23 08:32:47,22842.0,258.0,1431.0,204.0,5069.0,766.0,4829.0,2022-03-06 14:14:09,3.5.0,54.0,816.0,36,True,buildbot,conda-forge/buildbot,,642.0,280.0,280.0,https://pypi.org/project/buildbot,57606.0,59752.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,53625.0,1.0,27117.0,,,,,,,,,,,,,,,
29,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2022-05-17 00:43:46.000,2022-05-09 22:19:36,1287.0,10.0,587.0,121.0,412.0,563.0,4581.0,2017-10-25 15:35:12,1.7.1,8.0,131.0,36,True,pycodestyle,conda-forge/pycodestyle,,91.0,217863.0,217863.0,https://pypi.org/project/pycodestyle,25473415.0,25534254.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4319583.0,1.0,,,,,,,,,,,,,,,,
30,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,,2014-09-13 17:06:24.000,2022-05-09 22:19:47.000,2022-05-09 22:19:46,2218.0,27.0,200.0,30.0,217.0,1353.0,2046.0,,,26.0,161.0,36,False,flake8,conda-forge/flake8,,25.0,257332.0,257332.0,https://pypi.org/project/flake8,17289307.0,17347998.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4167111.0,1.0,,,,,,,,,,,,,,,,
31,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-05-26 05:14:43.000,2022-05-26 05:14:38,5031.0,368.0,448.0,77.0,391.0,2832.0,7994.0,2022-05-25 05:29:39,1.1.249,100.0,77.0,35,True,,,,7.0,265.0,265.0,,,327072.0,,,,1.0,,,,,,,,pyright,https://www.npmjs.com/package/pyright,327072.0,,,,,,
32,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,8.0,266.0,66.0,197.0,341.0,4068.0,2021-10-24 07:01:21,1.6.0,19.0,53.0,35,True,autopep8,conda-forge/autopep8,,94.0,118760.0,118760.0,https://pypi.org/project/autopep8,2951174.0,2960971.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,695650.0,3.0,,,,,,,,,,,,,,,,
33,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-05-21 13:17:40.000,2022-05-21 12:44:36,1040.0,14.0,251.0,29.0,484.0,371.0,1268.0,2022-04-02 09:26:32,4.0.0,23.0,106.0,35,True,twine,conda-forge/twine,,35.0,63872.0,63872.0,https://pypi.org/project/twine,2804164.0,2810874.0,https://anaconda.org/conda-forge/twine,2022-03-31 17:08:56.609,463024.0,2.0,,,,,,,,,,,,,,,,
34,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-05-25 20:48:24.000,2022-05-24 18:26:16,8385.0,92.0,1666.0,232.0,1950.0,4228.0,9174.0,2022-05-17 18:40:31,5.1,38.0,431.0,34,True,pyinstaller,conda-forge/pyinstaller,,298.0,,,https://pypi.org/project/pyinstaller,862235.0,873676.0,https://anaconda.org/conda-forge/pyinstaller,2022-05-21 21:16:21.534,311190.0,1.0,727619.0,,,,,,,,,,,,,,,
35,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-05-26 10:05:04.000,2022-05-26 10:05:02,2056.0,42.0,325.0,24.0,1410.0,924.0,1893.0,2022-03-11 19:01:02,0.16.1,53.0,169.0,34,True,wemake-python-styleguide,,,83.0,1374.0,1374.0,https://pypi.org/project/wemake-python-styleguide,134931.0,134931.0,,,,1.0,,,,,,,,,,,,,,,,
36,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-05-04 12:18:06.000,2022-05-04 12:18:05,480.0,18.0,102.0,35.0,174.0,102.0,1363.0,2022-01-28 11:41:08,3.7.0,33.0,55.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],15.0,26729.0,26729.0,https://pypi.org/project/pytest-mock,6223969.0,6245357.0,https://anaconda.org/conda-forge/pytest-mock,2022-04-22 11:27:41.799,1497188.0,1.0,,,,,,,,,,,,,,,,
37,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-05-09 20:57:18.000,2022-02-02 17:53:26,870.0,,169.0,34.0,211.0,211.0,1246.0,,,18.0,74.0,34,True,pytest-cov,conda-forge/pytest-cov,['pytest'],112.0,128480.0,128480.0,https://pypi.org/project/pytest-cov,15286102.0,15357569.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5288622.0,1.0,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2022-05-24 12:13:06.000,2022-05-20 22:42:58,547.0,14.0,178.0,27.0,308.0,183.0,392.0,2021-11-18 00:41:06,21.3,15.0,78.0,34,False,packaging,conda-forge/packaging,,59.0,373145.0,373145.0,https://pypi.org/project/packaging,104811774.0,105028499.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,15386775.0,1.0,334.0,,,,,,,,,,,,,,,
39,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,,2012-10-15 22:08:03.000,2022-05-25 23:22:30.000,2022-05-24 10:17:20,15927.0,88.0,1123.0,192.0,3058.0,7096.0,4675.0,2022-05-19 16:57:03,4.13.0,100.0,383.0,33,False,conda,conda-forge/conda,,1324.0,,,https://pypi.org/project/conda,65670.0,463115.0,https://anaconda.org/conda-forge/conda,2022-03-16 16:16:20.927,27423753.0,2.0,,,,,,,,,,,,,,,,
40,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-05-26 12:19:52.000,2022-05-26 09:39:53,7216.0,849.0,824.0,72.0,2526.0,3471.0,3999.0,2022-05-13 15:50:12,2.13.9,44.0,453.0,33,True,pylint,conda-forge/pylint,,708.0,,,https://pypi.org/project/pylint,11261381.0,11301883.0,https://anaconda.org/conda-forge/pylint,2022-05-17 13:02:17.741,2794700.0,2.0,,,,,,,,,,,,,,,,
41,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-05-11 20:17:05.673,2022-05-11 15:57:36,3555.0,29.0,312.0,95.0,214.0,374.0,3600.0,,,18.0,57.0,33,True,invoke,conda-forge/invoke,,273.0,11893.0,11893.0,https://pypi.org/project/invoke,2653596.0,2661613.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,585249.0,2.0,,,,,,,,,,,,,,,,
42,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-05-26 10:43:16.000,2022-05-25 10:56:35,2404.0,119.0,132.0,26.0,217.0,168.0,1331.0,,,15.0,69.0,33,True,rope,conda-forge/rope,,68.0,36887.0,36887.0,https://pypi.org/project/rope,633971.0,645465.0,https://anaconda.org/conda-forge/rope,2022-05-25 14:32:27.048,701151.0,1.0,,,,,,,,,,,,,,,,
43,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-05-20 13:08:50.000,2022-02-06 17:21:56,216.0,,176.0,23.0,64.0,47.0,1263.0,2021-07-27 23:08:24,2.0.2,6.0,50.0,33,True,python-json-logger,conda-forge/python-json-logger,,30.0,25709.0,25709.0,https://pypi.org/project/python-json-logger,7715795.0,7735752.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1217402.0,2.0,,,,,,,,,,,,,,,,
44,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-05-25 18:21:29.000,2022-05-17 02:20:59,522.0,2.0,153.0,27.0,258.0,377.0,1133.0,,,12.0,80.0,33,True,pyflakes,conda-forge/pyflakes,,63.0,133067.0,133067.0,https://pypi.org/project/pyflakes,17981430.0,18039807.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,4144771.0,2.0,,,,,,,,,,,,,,,,
45,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-05-23 00:36:39.000,2022-05-23 00:36:39,2851.0,51.0,2407.0,382.0,814.0,1437.0,27365.0,2022-05-04 00:38:51,2.3.0,56.0,369.0,32,True,pyenv,,,31.0,,,https://pypi.org/project/pyenv,7602.0,7602.0,,,,2.0,,,,,,,,,,,,,,,,
